
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-30065.6,1188.79,67.7127,um,Surface,Position,1,88,
-30070.9,1188.89,68.2339,um,Surface,Position,1,89,
-30054.2,1193.13,70.6897,um,Surface,Position,1,90,
-30075.4,1188.17,69.7261,um,Surface,Position,1,91,
-30060.3,1183.02,73.2746,um,Surface,Position,1,92,
-30058.9,1191.67,71.7686,um,Surface,Position,1,93,
-30063.9,1190.95,73.8421,um,Surface,Position,1,94,
-30060.5,1185.88,71.5812,um,Surface,Position,1,95,
-30068.7,1193.3,74.6414,um,Surface,Position,1,96,
-30046.1,1192.74,63.631,um,Surface,Position,1,97,
-30051.8,1189.2,64.4683,um,Surface,Position,1,98,
-30048.2,1191.68,71.3256,um,Surface,Position,1,99,
-30052.8,1183.24,74.1587,um,Surface,Position,1,100,
-30048.1,1190.01,76.2231,um,Surface,Position,1,101,
-30052.1,1189.37,74.5501,um,Surface,Position,1,103,
-30051,1185.35,70.0995,um,Surface,Position,1,104,
-30050.6,1187.6,77.2941,um,Surface,Position,1,105,
-30050.2,1187.19,77.682,um,Surface,Position,1,106,
-30056.4,1189.39,74.7477,um,Surface,Position,1,107,
