
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-27193.4,-58.2928,35.3322,um,Surface,Position,1,79,
-27188.7,-66.7219,37.675,um,Surface,Position,1,80,
-27187.8,-59.0536,40.4716,um,Surface,Position,1,81,
-27182.5,-67.9872,38.0587,um,Surface,Position,1,82,
-27192.5,-71.904,38.1909,um,Surface,Position,1,83,
-27190.1,-48.482,38.7318,um,Surface,Position,1,84,
-27197.4,-59.0415,38.6335,um,Surface,Position,1,85,
-27184.1,-61.6003,39.4415,um,Surface,Position,1,86,
-27193.5,-51.1924,39.7209,um,Surface,Position,1,87,
-27195.3,-55.0764,42.6872,um,Surface,Position,1,88,
-27197.2,-47.7324,43.1263,um,Surface,Position,1,89,
-27195.1,-66.2555,42.8523,um,Surface,Position,1,90,
-27199.9,-52.5525,42.6886,um,Surface,Position,1,91,
-27191.2,-53.2673,46.1782,um,Surface,Position,1,92,
-27185.5,-70.037,46.9897,um,Surface,Position,1,93,
-27230.9,-76.9917,38.9064,um,Surface,Position,1,94,
-27226.2,-81.482,40.5769,um,Surface,Position,1,95,
-27240.6,-72.4984,40.9587,um,Surface,Position,1,96,
-27236,-73.5704,42.9177,um,Surface,Position,1,97,
-27202.1,-73.042,32.8886,um,Surface,Position,1,98,
-27204.3,-82.7103,35.6839,um,Surface,Position,1,99,
-27211.2,-82.3324,35.8888,um,Surface,Position,1,100,
-27221.3,-75.4868,37.2639,um,Surface,Position,1,101,
-27204.3,-90.1495,39.1407,um,Surface,Position,1,102,
-27206.6,-74.3466,39.1801,um,Surface,Position,1,103,
-27217.4,-78.2413,41.2878,um,Surface,Position,1,104,
-27225,-86.0857,41.389,um,Surface,Position,1,105,
-27221.5,-79.9266,42.6974,um,Surface,Position,1,107,
-27214.5,-84.8858,44.0086,um,Surface,Position,1,108,
-27221.8,-83.6244,45.4359,um,Surface,Position,1,109,
-27209.4,-75.3504,45.783,um,Surface,Position,1,110,
-27219.5,-74.0095,47.3481,um,Surface,Position,1,112,
-27223.5,-86.4611,47.6577,um,Surface,Position,1,113,
-27224,-74.6921,47.8161,um,Surface,Position,1,114,
-27191.8,-82.1943,37.6627,um,Surface,Position,1,115,
-27189.8,-75.6276,37.1426,um,Surface,Position,1,116,
-27196.7,-87.7384,40.0581,um,Surface,Position,1,117,
-27199.6,-85.227,38.66,um,Surface,Position,1,118,
-27187.5,-72.6548,41.4935,um,Surface,Position,1,119,
-27194.4,-74.8378,42.7237,um,Surface,Position,1,120,
-27222,-62.2799,19.4373,um,Surface,Position,1,121,
-27198.6,-63.1932,41.995,um,Surface,Position,1,122,
-27201.3,-59.5213,43.7156,um,Surface,Position,1,123,
-27195.5,-43.3523,37.3596,um,Surface,Position,1,124,
-27199.8,-39.8615,37.9983,um,Surface,Position,1,125,
-27197.9,-39.9133,42.3141,um,Surface,Position,1,126,
-27213.9,-75.2494,45.6485,um,Surface,Position,1,127,
-27210.9,-75.4674,41.1338,um,Surface,Position,1,128,
-27210.8,-73.8862,43.1703,um,Surface,Position,1,129,
-27216.3,-71.735,46.9571,um,Surface,Position,1,130,
-27202.3,-59.4105,30.9208,um,Surface,Position,1,131,
-27197.7,-62.0901,30.0002,um,Surface,Position,1,132,
-27199.8,-79.0898,41.2793,um,Surface,Position,1,133,
-27201.9,-77.5546,46.7997,um,Surface,Position,1,134,
-27202.6,-81.4149,42.5457,um,Surface,Position,1,135,
